view_id,show_id,views_millions,watch_hours_millions,region,device_type,completion_rate
V13118,fc713e29-1,70.44,129.4,North America,Laptop,36.7
V13119,2874ce53-7,56.46,146.77,North America,TV,59.11
V13120,16036f7e-9,78.04,198.05,Asia,TV,55.82
V13121,b0b11450-0,135.84,440.6,North America,Laptop,89.53
V13122,f190e28c-9,165.41,,Europe,TV,76.02
V13123,e7b9b510-b,143.67,415.64,South America,Tablet,25.36
V13124,802fc0a9-6,16.19,458.73,Europe,Tablet,31.29
V13125,a55de740-b,44.07,373.72,South America,Laptop,45.57
V13126,9cd8face-6,130.16,550.35,Asia,Laptop,49.97
V13127,5672824e-6,127.12,437.63,Asia,Laptop,
V13128,72a0306e-f,114.86,168.58,Europe,Tablet,43.51
V13129,e2daeef8-9,182.45,405.87,Europe,TV,93.84
V13130,dd19987d-b,70.02,90.85,Asia,Laptop,66.94
V13131,5a2ee707-a,102.75,194.81,Europe,Mobile,62.9
V13132,7e29edae-1,116.92,190.23,South America,TV,36.82
V13133,8dbdc9e6-f,123.4,400.14,South America,Tablet,50.75
V13134,d8600270-3,37.22,133.19,South America,Mobile,67.48
V13135,8a8e37d9-3,19.13,142.32,Asia,Tablet,99.76
V13136,a16b3942-a,163.57,180.13,Asia,Laptop,92.51
V13137,2cabcd2b-5,141.7,,Asia,Mobile,45.0
V13138,8e52bab6-d,9.11,571.73,South America,Tablet,39.97
V13139,5736a86e-a,17.8,72.06,Asia,Laptop,97.5
V13140,8f2f1dcb-7,180.16,299.52,Europe,TV,41.78
V13141,31c0a340-8,78.45,522.38,South America,Mobile,67.98
V13142,fc6bdbd0-0,2.96,188.72,North America,Tablet,24.04
V13143,a25330fc-8,186.27,335.04,Europe,TV,31.72
V13144,47d9c558-2,9.81,68.78,South America,Tablet,90.9
V13145,fb7b82cc-1,172.22,482.46,Europe,TV,98.28
V13146,6018fc5d-d,37.87,168.08,Europe,TV,51.45
V13147,d2d7e98b-0,190.07,490.92,South America,Tablet,65.96
V13148,711602fb-f,145.19,206.75,South America,Laptop,84.13
V13149,c25cb7df-4,145.06,461.53,Europe,Mobile,40.48
V13150,f716a43d-6,172.06,285.84,North America,Mobile,97.81
V13151,,,373.28,North America,Mobile,53.53
V13152,d54968d9-c,175.79,486.73,Asia,Mobile,95.17
V13153,7efda109-9,64.3,30.95,South America,Tablet,88.35
V13154,c4e72bfb-1,3.9,370.3,Asia,Laptop,95.07
V13155,8fba0ac7-a,169.59,453.93,Europe,TV,81.83
V13156,ad1873b9-5,47.4,88.23,North Am3rica,Laptop,47.57
V13157,88891fd3-5,151.02,136.28,Europe,Mobile,51.15
V13158,c6eb178f-4,196.31,,North America,Mobile,34.07
V13159,fae0260a-1,195.15,576.79,Europe,Tablet,71.97
V13160,7370a46e-a,118.42,473.48,Asia,Mobile,43.81
V13161,5f6d342c-a,81.7,380.55,Europe,Mobile,96.08
V13162,7fdd8890-f,129.45,122.38,Asia,Laptop,48.18
V13163,c263f186-7,191.32,287.76,Europe,Laptop,21.57
V13164,2bb29607-4,141.27,175.34,North America,Laptop,
V13165,7e7b94ff-2,130.26,213.8,Asia,Mobile,91.49
V13166,ba0b5ca3-9,19.72,313.9,South America,Mobile,25.51
V13167,a1d0c314-b,179.5,312.98,South America,Mobile,85.12
V13168,ba899a38-8,67.86,448.73,Asia,Mobile,45.23
V13169,48fa5e44-1,122.56,122.12,Asia,TV,29.33
V13170,017f318e-6,129.16,198.77,South America,Mobile,87.13
V13171,dc9a67a2-4,184.13,467.51,South America,Tablet,41.45
V13172,524d7327-8,68.39,170.21,South America,Laptop,58.63
V13173,0924818a-b,105.9,481.89,Europe,Laptop,29.35
V13174,8df706c1-1,148.31,385.04,Europe,Laptop,45.34
V13175,ea5f5122-8,136.92,213.06,South America,Laptop,69.81
V13176,e839fda5-c,181.16,534.91,Asia,Tablet,57.52
V13177,409e2147-a,69.87,403.32,Asia,Laptop,95.78
V13178,,81.34,513.07,Europe,Tablet,63.29
V13179,8d3fb15b-f,62.15,335.35,South America,TV,96.56
V13180,1610b973-7,11.61,337.2,Europe,TV,70.75
V13181,0fc73081-a,153.34,534.02,Europe,Laptop,43.34
V13182,4d016778-5,48.15,394.74,Europe,Laptop,80.55
V13183,e2056f98-c,105.32,353.19,Asia,TV,71.26
V13184,5b467316-f,64.45,539.87,North America,TV,60.57
V13185,ad32136f-e,102.29,98.04,North America,,92.83
V13186,15ed5283-4,106.6,55.88,Europe,Laptop,58.43
V13187,d4b86ed6-7,152.54,467.01,South America,TV,63.53
V13188,37041f3e-e,51.98,96.33,Asia,Laptop,53.75
V13189,41324d26-1,164.88,28.79,South America,Tablet,57.61
V13190,8e609a96-0,156.29,541.92,South America,TV,72.24
V13191,98d9d3b6-a,98.06,214.58,Asia,Mobile,95.48
V13192,56516c75-5,70.51,208.6,Europe,Tablet,55.65
V13193,8ddf28bd-7,105.35,261.0,North America,Laptop,93.65
V13194,eae993ec-c,172.74,218.13,North America,Laptop,44.2
V13195,5668d6f1-b,175.59,547.55,Europe,Laptop,46.28
V13196,9b91a098-f,187.36,7.01,South America,Tablet,75.28
V13197,060fdbc3-7,56.77,299.06,Asia,Laptop,85.24
V13198,963ea211-9,186.39,403.49,Europe,Laptop,94.88
V13199,98425ffc-7,58.85,415.85,Europe,Laptop,28.89
V13200,1d7f2412-0,167.23,239.45,North America,Tablet,74.94
V13201,9da79ef1-8,133.65,101.68,North America,Tablet,98.76
V13202,5335a296-e,116.0,348.34,North America,Mobile,21.69
V13203,8dc17987-e,68.0,148.45,Europe,Tablet,67.21
V13204,ee5b86f6-0,184.64,448.14,Europe,Mobile,89.69
V13205,fc69d173-e,132.1,428.89,South America,Tablet,34.6
V13206,dc02bf95-8,38.61,568.44,Asia,Mobile,47.15
V13207,e7257318-f,6.19,138.44,South America,Laptop,72.23
V13208,f2afc39f-6,185.75,12.35,South America,Laptop,29.62
V13209,bbc40d8b-6,14.44,312.79,Asia,TV,43.31
V13210,d030ef21-f,174.17,410.81,Asia,Mobile,62.53
V13211,fd43a952-d,106.16,453.59,South America,Mobile,48.74
V13212,a718ba6c-7,157.29,327.53,South America,Laptop,47.24
V13213,f17e5cf0-a,61.75,247.12,South America,Tablet,38.97
V13214,c07e0aad-6,166.47,225.06,Europe,Laptop,57.24
V13215,d5e9ef83-a,24.36,347.05,Asia,Mobile,61.56
V13216,0d7f89cd-6,106.15,221.85,South America,Laptop,61.8
V13217,a33f26d2-4,144.09,480.56,South America,TV,56.85
V13218,db27cde0-8,181.25,253.53,South America,Tablet,35.75
V13219,a776a037-3,173.79,16.31,South America,Laptop,58.26
V13220,07feb567-8,117.73,349.04,North America,Mobile,29.91
V13221,a412553c-2,23.04,225.51,Europe,Tablet,97.07
V13222,1143e13c-7,19.12,100.65,Asia,Mobile,94.32
V13223,4a4a0e09-b,4.73,218.57,Europe,Laptop,89.18
V13224,3ac066ba-f,29.87,506.37,Europe,Mobile,35.38
V13225,3835480b-7,10.93,379.12,Europe,Laptop,82.21
V13226,64ba57b2-1,7.83,414.42,Europe,TV,80.08
V13227,7a7cd0a5-d,44.74,275.68,Asia,TV,59.91
V13228,aa0ce273-3,,587.45,Asia,Mobile,69.96
V13229,96b84eb9-0,132.28,321.53,Asia,Mobile,
V13230,5f857439-2,196.81,307.31,Europe,Mobile,75.36
V13231,4bc42d82-2,117.34,387.3,North America,Tablet,91.87
V13232,2d0b1a20-a,114.32,378.84,South America,Mobile,20.13
V13233,1bd552c8-7,58.79,445.35,North America,Tablet,58.21
V13234,6578c508-7,26.04,226.67,Asia,Mobile,83.31
V13235,4284e521-9,13.79,569.43,South America,Tablet,23.19
V13236,00f347c8-4,49.97,205.9,South America,Laptop,21.13
V13237,abf0f591-a,195.24,459.82,Europe,TV,80.16
V13238,4ea63a3f-b,92.46,146.06,North America,Laptop,93.15
V13239,af757717-7,118.88,225.59,Asia,,48.74
V13240,102a8594-0,53.2,451.05,North America,Tablet,25.54
V13241,04edd552-6,33.46,398.12,Asia,TV,71.62
V13242,b8b33668-e,99.03,355.08,North America,Mobile,92.16
V13243,a62d6abc-4,40.38,12.17,North America,TV,39.26
V13244,d8c9b060-8,126.8,442.47,Europe,Tablet,93.36
V13245,3f127817-a,184.86,258.57,North America,TV,97.95
V13246,12b1e388-a,15.53,291.36,Asia,Tablet,24.23
V13247,3ba6ce99-d,134.01,23.69,South America,Laptop,44.97
V13248,0961bc95-8,177.27,585.78,South America,Mobile,39.84
V13249,dd851e61-4,121.13,216.26,Europe,TV,25.55
V13250,aa79a024-b,9.99,452.77,Asia,Laptop,35.08
V13251,0de54d0b-a,63.07,178.17,South America,Mobile,
V13252,10ff6a3c-f,136.61,511.15,North America,Laptop,74.07
V13253,dd50bc17-0,4.83,211.73,North America,Tablet,97.02
V13254,610494ac-1,136.58,408.01,North America,Laptop,23.49
V13255,c44a5bb4-5,110.82,414.81,Asia,Laptop,88.4
V13256,98f5d497-3,,446.47,South America,Tablet,67.32
V13257,ec4525e2-b,102.81,62.73,Asia,Laptop,82.76
V13258,44455f2e-6,45.89,391.22,Asia,TV,20.38
V13259,7daaf93f-7,7.23,63.9,South America,Tablet,53.63
V13260,0a84fbbd-0,94.74,570.95,Europe,Tablet,40.11
V13261,03562f9a-a,75.86,249.83,Asia,TV,81.8
V13262,e3826d45-e,20.51,272.97,South America,Laptop,86.72
V13263,08900f17-a,16.89,104.21,South America,Mobile,55.48
V13264,21274261-8,188.1,384.87,North America,Laptop,86.66
V13265,d80c55ac-d,68.55,491.53,Asia,Tablet,87.46
V13266,541f8668-f,170.69,264.91,Asia,Tablet,54.71
V13267,ea870a6c-f,92.39,396.98,South America,Laptop,29.54
V13268,5e4e8aa9-0,108.38,268.55,North America,TV,83.27
V13269,f8dfa2f4-b,127.61,,Europe,Mobile,26.9
V13270,b3c5ce1f-b,37.54,550.73,Europe,TV,20.1
V13271,f1a62873-0,126.76,251.59,South America,Laptop,66.13
V13272,b0e3fc95-5,195.05,473.15,South America,Tablet,74.92
V13273,f88b20f2-b,180.62,457.92,Asia,Mobile,77.33
V13274,ae47e47b-b,189.48,595.1,North America,TV,59.33
V13275,2d35c98d-5,156.61,515.73,North America,Tablet,81.4
V13276,852e7b92-5,196.08,492.46,Asia,Tablet,79.19
V13277,bd7cdbca-d,176.67,573.01,North America,Mobile,46.14
V13278,0958452c-9,36.39,33.74,South America,Tablet,72.49
V13279,dc118728-3,189.95,444.65,North America,Tablet,21.41
V13280,faee7041-6,92.04,438.0,South America,,48.59
V13281,54b311c9-4,42.72,14.89,Asia,Tablet,40.16
V13282,5673860e-1,20.9,137.05,North America,Tablet,63.85
V13283,b18fcdd5-7,88.12,431.81,South America,TV,80.45
V13284,0fdf4023-b,23.22,133.04,South America,Tablet,21.32
V13285,7fe7a91c-5,69.07,375.43,South America,TV,98.03
V13286,4a54c267-c,134.35,351.57,North America,Laptop,30.51
V13287,10a92ba7-2,106.65,309.78,Asia,Laptop,72.13
V13288,8f039665-6,111.06,329.04,Asia,TV,91.65
V13289,ba86bcef-8,106.09,78.25,Asia,TV,53.04
V13290,240fea55-1,88.66,324.92,Asia,Laptop,
V13291,5b02011f-5,198.84,471.91,North America,TV,75.17
V13292,a71607b6-f,115.5,281.22,South America,Mobile,32.86
V13293,63f2770f-4,169.48,113.61,South America,Tablet,71.68
V13294,8fa649bf-f,35.57,4.82,South America,Tablet,38.8
V13295,52315fec-c,7.49,138.16,Asia,Laptop,64.88
V13296,f9eaa66a-2,188.88,438.87,North America,Laptop,58.94
V13297,d06b7daa-2,105.61,572.74,Europe,Tablet,87.0
V13298,db8d2fc3-d,192.95,435.75,Europe,TV,78.77
V13299,70586ba0-b,169.81,565.79,Asia,TV,31.48
V13300,d784f1ac-5,21.92,53.0,Asia,Mobile,57.03
V13301,44564fbe-b,103.24,410.76,South America,Tablet,81.19
V13302,fcae829c-8,198.86,364.77,South America,,94.44
V13303,319ae93b-9,185.37,498.74,South America,Mobile,34.65
V13304,9913cf77-8,125.56,536.09,South America,Mobile,78.32
V13305,76e7497c-e,103.72,245.39,Asia,Laptop,69.7
V13306,6bec2eee-8,140.57,11.2,Europ3,Tablet,73.24
V13307,cb080484-5,10.45,580.58,Europe,TV,88.72
V13308,724f069a-b,176.23,285.43,Asia,Tablet,61.96
V13309,f447638f-c,86.85,221.39,North America,Mobile,41.97
V13310,eabd7f3c-1,48.48,287.51,South America,Tablet,89.44
V13311,d9ae6eb9-4,131.36,535.95,South America,Mobile,87.3
V13312,2e7f567c-b,99.0,86.64,Asia,Tablet,63.49
V13313,367c66b8-8,125.57,231.66,North America,Laptop,48.52
V13314,d385e4ab-9,141.59,538.06,North America,Laptop,72.1
V13315,cbc243ba-c,121.36,112.23,Asia,Tabl3t,74.57
V13316,0f0a00a1-2,22.24,380.88,Asia,TV,68.71
V13317,cbcd0b54-1,140.68,190.34,North America,Laptop,51.34
V13318,cc1b03b4-f,24.32,67.77,South America,Tablet,90.61
V13319,432d516b-c,134.41,410.09,South America,Mobile,44.01
V13320,41be8971-b,187.59,32.71,North America,Mobile,55.02
V13321,1c7e4290-b,4.45,560.51,South America,Mobile,56.6
V13322,cbb103e8-3,111.2,551.62,Europe,Tablet,39.15
V13323,af831d15-7 ,135.95,177.33,South America,Mobile,60.84
V13324,c4f6b86f-6,70.27,582.63,Europe,Laptop,68.99
V13325,07c69467-a,63.24,285.61,North America,TV,43.78
V13326,8ebd50a6-d,50.64,440.4,Europe,TV,37.98
V13327,c7ce3619-7,28.98,456.35,Europe,Laptop,92.5
V13328,cbc8d904-c,55.49,482.4,Asia,Mobile,40.13
V13329,00a40663-a,141.65,63.63,North America,TV,75.41
V13330,41abd077-c,19.89,398.71,Europe,Tablet,98.9
V13331,101a5d01-6,61.09,24.35,South America,Laptop,72.75
V13332,986de8f4-2,75.45,258.12,North America,Tablet,46.41
V13333,4c4faa38-1,113.63,2.81,Asia,Mobile,37.49
V13334,86e8151e-4,164.31,5.17,Asia,TV,55.34
V13335,,177.77,211.65,Asia,Mobile,21.64
V13336,5faa283c-7,59.95,567.69,Europe,TV,74.01
V13337,75d62e23-f,161.58,369.35,North America,Mobile,72.07
V13338,6a811261-7,92.13,314.65,South America,TV,76.15
V13339,7ad43f61-f,197.25,129.73,North America,Mobile,39.41
V13340,7c44881a-4,39.49,145.02,North America,TV,87.9
V13341,d49b3bd1-a,120.03,424.65,Asia,Mobile,75.6
V13342,ff59e23a-0,191.88,200.11,Europe,TV,70.8
V13343,e1f9a6f8-4,70.18,172.63,North America,Mobile,73.59
V13344,5855a718-c,183.69,47.08,South America,TV,50.36
V13345,86c03669-1,65.38,81.77,North America,Tablet,74.85
V13346,52b9bc3b-4,32.78,546.17,Europe,Laptop,59.39
V13347,5b4c0920-9,58.66,183.42,Asia,Tablet,29.14
V13348,57808525-a,196.22,225.41,North America,Laptop,31.0
V13349,04b4f946-9,186.06,441.89,South America,Tablet,60.42
V13350,2e14f48d-4,88.56,275.82,Europe,TV,88.65
V13351,54a07e20-d,28.09,316.15,Europe,TV,24.7
V13352,f62974a0-7,52.34,282.86,Asia,TV,98.96
V13353,88a13a24-8,181.54,26.69,North America,TV,46.87
V13354,667bbc3d-5,88.98,264.74,North America,TV,59.71
V13355,a816d57a-2,117.34,356.18,,Tablet,97.9
V13356,de84f384-f,33.55,179.38,North America,TV,52.83
V13357,8e9c11af-c,150.48,473.55,Asia,TV,22.61
V13358,dec8d4e1-f,132.09,576.91,Europe,TV,71.51
V13359,59e8de8b-7,106.35,338.8,North America,Mobile,88.91
V13360,79833130-0,117.12,531.67,Europe,TV,41.19
V13361,3aadf24d-d,86.92,327.55,South America,Mobile,47.68
V13362,39e35460-3,78.07,307.59,Europe,Laptop,54.86
V13363,9badbe92-1,101.72,446.79,Asia,TV,82.75
V13364,74ba824a-4,172.01,436.67,Europe,Tablet,56.81
V13365,281356f5-2,49.35,151.14,Europe,Tablet,34.38
V13366,7bc9c208-5,19.58,521.02,South America,Tablet,42.17
V13367,4ede58c0-6,192.96,266.78,Asia,TV,22.81
V13368,36dfe9ab-1,57.2,25.0,Europe,Laptop,54.05
V13369,997aff79-1,189.58,172.5,Asia,Laptop,63.04
V13370,13f140ac-2,162.3,379.82,europe,TV,24.19
V13371,d88fc074-3,104.16,339.03,Europe,Tablet,99.39
V13372,743258ab-4,85.71,206.37,Asia,Tablet,35.79
V13373,70728b07-8,73.28,372.82,South America,Tablet,67.41
V13374,da1ccc5d-b,13.72,487.81,North America,Tablet,64.3
V13375,ec3e49d1-9,5.26,529.65,Asia,Mobile,96.78
V13376,70a3813e-7,196.65,459.91,Europe,Laptop,35.04
V13377,2cfa4706-1,107.47,558.32,North America,TV,28.5
V13378,bcbb6178-4,65.96,427.88,Asia,Laptop,97.4
V13379,144432b6-5,71.41,2.66,Asia,Laptop,61.7
V13380,3bf770bd-2,117.76,195.49,North America,Mobile,84.06
V13381,7e97b5fe-b,130.89,116.95,Asia,Mobile,31.54
V13382,f89cff73-6,36.08,219.68,Europe,Tablet,80.69
V13383,cbe376e0-8,87.86,584.67,Asia,Laptop,89.53
V13384,f05c651e-d,188.04,365.95,North America,Tablet,30.88
V13385,f6dc75b0-c,154.72,379.68,,Laptop,41.67
V13386,3e7edcc0-8,88.74,336.66,Asia,Mobile,64.83
V13387,481696eb-b,112.79,351.24,Europe,TV,84.37
V13388,3dcafd89-f,132.75,523.65,Asia,TV,
V13389,7bcb3c29-1,172.61,541.99,Asia,Mobile,24.86
V13390,7abc60dd-c,101.42,386.43,Asia,Tablet,90.17
V13391,50218bba-2,7.79,151.44,Asia,TV,26.36
V13392,bfd12eb6-d,128.92,329.88,South America,Tablet,86.5
V13393,725a9bf0-a,78.68,569.53,Asia,Laptop,65.24
V13394,076a85d9-8,198.19,238.53,North America,Mobile,27.11
V13395,2367bd77-0,148.78,117.13,North America,Tablet,44.11
V13396,23a9596e-c,71.56,527.27,North America,Mobile,76.21
V13397,864f61c4-e,73.47,192.8,South America,TV,24.85
V13398,de1ceb1c-6,52.42,402.88,Europe,Laptop,59.0
V13399,76f82530-e,126.17,204.48,North America,Laptop,87.9
V13400,2a2f977c-e,169.45,462.31,North America,TV,68.59
V13401,ab30897f-e,194.8,262.11,North America,Tablet,80.68
V13402,fe59c59e-c,156.92,172.91,North America,Laptop,68.42
V13403,cbfb6668-1,74.12,244.42,Asia,Mobile,22.22
V13404,232bdfd5-7,,404.33,South America,TV,62.79
V13405,159b2e53-0,38.68,414.81,Asia,Laptop,36.26
V13406,22e28e9f-2,69.88,434.96,South America,Laptop,25.15
V13407,a5441379-9,155.64,313.2,Asia,TV,87.25
V13408,5081e39f-1,115.74,225.4,Asia,Laptop,97.08
V13409,91d26389-0,17.52,231.19,South America,Tablet,97.67
V13410,32d6f2cd-d,81.24,592.85,Asia,Laptop,38.43
V13411,433e5d54-0,157.82,103.46,Asia,TV,44.73
V13412,787533f7-8,118.35,286.16,Asia,Mobile,48.96
V13413,0bf733e3-c,175.19,74.63,South America,Laptop,21.95
V13414,fd937d1a-5,33.16,269.7,Asia,Laptop,80.58
V13415,0c79acd3-9,104.53,474.65,Europe,TV,20.5
V13416,e11c641c-3,52.59,400.76,Europe,Tablet,72.92
V13417,4ff21abe-1,9.52,272.1,Asia,Tablet,92.27
V13418,08d1e031-b,64.49,429.98,North America,Mobile,51.06
V13419,d508ff8c-1,116.24,219.07,Europe,Tablet,78.38
V13420,a9074f61-5,39.88,533.85,North America,TV,53.72
V13421,bfb49fe0-6,188.38,50.28,South America,Laptop,71.18
V13422,5ad048cf-8,62.14,419.33,Europe,TV,59.84
V13423,be1705ac-b,96.49,558.38,Europe,TV,97.7
V13424,ac721750-5,72.6,38.4,Asia,Mobile,49.98
V13425,41717862-0,70.19,249.27,South America,Mobile,22.96
V13426,5d569e59-d,119.67,120.16,south america,TV,79.73
V13427,c6866daf-f,120.98,420.67,Europe,TV,28.07
V13428,f3930d95-c,86.45,409.63,Asia,Tablet,70.15
V13429,4dea7ee4-f,142.26,167.06,Asia,Tablet,79.66
V13430,3e243ab8-0,65.86,354.59,South America,TV,37.06
V13431,cfd9030b-a,171.48,173.83,Europe,Mobile,95.5
V13432,11f362ba-c ,161.58,107.32,Europe,Laptop,59.45
V13433,c9e34107-0,10.71,175.42,Asia,TV,84.62
V13434,ef955b7b-7,100.91,291.28,South America,Tablet,24.56
V13435,e580dae6-d,13.95,528.0,South America,Mobile,37.33
V13436,5769448b-1,143.9,286.52,South America,Tablet,29.21
V13437,903bbe70-7,9.05,242.39,Asia,TV,23.96
V13438,80b2739f-0,30.41,134.2,South America,Tablet,34.71
V13439,862cef42-4,194.4,,North America,TV,62.66
V13440,601d0fd6-5,199.36,192.43,North America,Tablet,52.34
V13441,897da750-4,42.33,73.35,South America,Mobile,46.88
V13442,49c71392-8,133.06,427.85,South America,Laptop,71.7
V13443,c8ebec39-a,72.96,174.41,South America,Mobile,23.87
V13444,d3654701-8,109.83,597.77,South America,TV,36.8
V13445,5efc9b0c-4,64.91,,North America,Tablet,60.95
V13446,3e8ed98e-a,72.44,276.03,Asia,TV,26.29
V13447,e90d1331-2,196.15,419.57,North America,Tablet,79.52
V13448,98b2a7b8-c,122.6,592.87,Asia,Tablet,85.86
V13449,197e9b46-d,87.15,223.47,South America,TV,36.75
V13450,af182b14-8,61.14,,Europe,Mobile,75.37
V13451,2a5157f7-0,122.83,33.72,South America,Mobile,68.81
V13452,6786b11a-a,17.14,573.22,South America,Tablet,96.42
V13453,ec517e01-9,,172.84,Asia,Tablet,43.7
V13454,365b246f-9,33.6,256.43,South America,Mobile,90.97
V13455,0a68da76-5,75.98,114.75,Europe,Tablet,79.25
V13456,76df5e04-4,196.52,262.89,Asia,TV,24.97
V13457,397ada19-a,85.72,29.73,Europe,Laptop,69.19
V13458,40acdbb7-7,42.58,265.93,Asia,TV,78.72
V13459,c04c21c6-4,90.36,342.45,europe,Laptop,72.32
V13460,ab9af8fb-d,128.43,469.09,Asia,TV,50.93
V13461,8be5e2eb-e,142.87,214.63,North America,Mobile,61.57
V13462,71d34c20-7,135.15,253.58,Asia,Laptop,97.75
V13463,65f84335-e,85.4,81.64,South America,Laptop,81.01
V13464,d4770727-1,154.7,175.18,Europe,Laptop ,33.52
V13465,34ffc2f9-8,182.23,362.28,Asia,TV,71.87
V13466,1e79934e-2,190.4,584.57,South America,Tablet,22.14
V13467,b96629cd-2,103.05,156.17,North America,Mobile,51.41
V13468,0523ccab-6,,306.88,Asia,Mobile,28.58
V13469,4ba61a68-f,90.91,196.99,Asia,TV,31.37
V13470,2a661eba-7,135.06,178.85,Europe,Laptop,40.15
V13471,0b2a9c1c-f,147.39,18.09,North America,Laptop,76.25
V13472,fb0f68be-5,103.45,259.38,North America,Tablet,54.31
V13473,2d5225a1-5,138.77,518.74,Asia,Tablet,36.31
V13474,25306a80-c,107.04,290.51,Asia,Mobile,31.26
V13475,80d046d1-d,91.65,342.82,South America,Laptop,24.7
V13476,8fd05d4f-6,40.22,154.62,South America,Laptop,97.3
V13477,efb280e3-0,0.87,74.63,Asia,Laptop,78.63
V13478,5477e8c1-e,42.48,69.99,North America,TV,41.27
V13479,77d30c29-7,102.05,541.33,Asia,TV,33.2
V13480,fe498bef-4,158.62,490.44,North America,TV,47.47
V13481,168867d6-f,115.74,482.98,South America,Laptop,49.02
V13482,3ab47df7-8,19.01,505.66,North America,Mobile,85.57
V13483,4492b250-b,160.7,596.83,,Tablet,62.13
V13484,8795d511-c,170.58,301.88,South America,Tablet,24.16
V13485,d7a84836-d ,60.51,388.75,Asia,Mobile,61.0
V13486,7bfa95a9-a,115.32,137.99,South America,Tablet,96.83
V13487,5593576e-a,131.49,322.07,North America,Tablet,22.02
V13488,ce272721-7,43.45,504.26,Asia,Mobile,53.25
V13489,32e3043e-6,134.86,69.47,,Tablet,76.42
V13490,32bee267-9,33.05,93.73,Europe,Tablet,86.25
V13491,2a88895d-4,197.71,42.78,Asia,Tablet,67.36
V13492,c488253d-a,191.3,582.87,Europe,Tablet,75.97
V13493,ce680461-2,151.45,447.24,North America,Mobile,93.34
V13494,8e054658-e,36.14,510.86,North America,Laptop,59.29
V13495,3b024bb4-b,86.42,595.26,Asia,TV,54.54
V13496,e2fc7892-4,131.36,30.42,Asia,Laptop,28.89
V13497,65ea0fbe-e,110.67,505.69,Asia,TV,37.94
V13498,1734186e-d,23.56,115.78,South America,Laptop,84.55
V13499,157074f9-b,52.81,97.33,Asia,Mobile,76.73
V13500,9b4fec98-0,155.09,49.71,South America,TV,46.91
V13501,90e25d46-8,82.6,590.75,Europe,Tablet,41.53
V13502,4f957386-6,147.77,197.73,North America,Laptop,74.0
V13503,de46f6a2-6,151.22,366.59,Asia,TV,72.53
V13504,3ec35b97-7,109.18,570.6,Asia,Mobile,36.15
V13505,59fbd915-3,119.14,597.27,South America,Tablet,96.79
V13506,57f4be7f-5,180.83,126.45,Asia,Mobile,32.75
V13507,a14e4412-2,93.26,18.27,Asia,Tablet,88.18
V13508,5a369474-b,14.55,120.08,Asia,TV,59.68
V13509,fcdd5a0b-6,117.71,587.41,South America,Laptop,40.33
V13510,3019e709-0,63.79,339.12,Europe,TV,47.08
V13511,601538ea-9,49.1,,North America,Mobile,41.62
V13512,5b914c02-2,106.5,139.31,Europe,Tablet,99.75
V13513,8e93cb8b-1,119.06,562.45,South America,Laptop,40.41
V13514,e15feca4-0,167.89,551.65,Asia,Tablet,63.3
V13515,820bd700-6,199.55,252.71,South America,Laptop,91.42
V13516,3842215b-d,149.53,579.06,Asia,TV,25.92
V13517,18c3ecf6-6,135.19,172.62,North America,Laptop,45.74
V13518,c86fb0eb-d,98.3,308.77,South America,Tablet,40.37
V13519,3a68712c-e,45.95,334.3,South America,Mobile,28.28
V13520,54fcc08d-8,53.69,227.18,South America,Laptop ,81.15
V13521,7fdeb653-e,88.42,316.52,North America,Tablet,87.46
