review_id,show_id,rating,sentiment,review_text,review_date
R11118,2f2ab31f-e,4.9,Neutral,Heavy property leave if begin respond away occur conference memory.,2024-08-09
R11119,d3c60bf7-a,3.8,Positive,Blue garden eat discuss argue whatever yet administration hear political foot fly alone raise those. ,2024-04-06
R11120,22e6644d-5,1.5,Negative,Several enjoy gun whatever discuss century either wear discussion race scientist list.,2024-05-29
R11121,4deab758-5,5.0,Negative,Father station single provide also all loss draw science.,2025-08-01
R11122,b175713a-e,4.6,Negative,Certainly travel he vote least maybe nor pull figure.,2022-09-30
R11123,d5d7671f-8,3.7,Neutral,Science part number whatever us at leg radio positive there care fly half many.,2023-05-06
R11124,fbfa591c-8,3.4,Negative,Win project other about education fund myself.,2023-04-18
R11125,6a426745-3,4.8,Positive,Organization result fly yard property major item field attention here key challenge.,2025-03-27
R11126,f983cdf8-a,3.7,Negative,Music statement provide discover skin task establish step sense generation hand.,2025-04-25
R11127,56145adb-3,4.5,Negative,Eye dog executive development prevent those attorney maybe mind large everything.,2024-07-04
R11128,eff8ab2c-b,4.0,Neutral,Trouble station throughout write conference hospital tell around must end like later police.,2025-02-28
R11129,d360ef84-3,4.3,Negative,Everybody wait quite continue need surface speak line common.,2022-04-06
R11130,a9ac41e1-2,4.1,Neutral,Final none animal natural never lead yes already deep fear special clear deal public key change.,2023-02-13
R11131,151638a4-e,1.4,Negative,Agent chance magazine democratic bill name social admit interview quickly.,2025-04-25
R11132,be2552fb-0,1.8,Positive,Administration third outside line special save left activity keep tough.,2025-10-24
R11133,c7d306f4-0,3.3,Neutral,Short hour girl some reflect newspaper realize new beautiful determine.,2025-10-07
R11134,56c078b6-d,4.7,Positive,What situation idea lead similar understand for Mrs yourself.,2024-06-23
R11135,af352055-4,2.6,Positive,Tree surface body one public left bad town chair pay travel nice.,2024-11-24
R11136,4220c3bd-f,2.4,Neutral,Majority beautiful sort charge not conference or likely result.,2025-07-30
R11137,dbcadcb0-f,4.3,Negative,Item single parent just tough song save of benefit report job.,2023-02-21
R11138,1a39d766-9,2.2,Negative,Discussion north explain radio create cover too easy suddenly become TV protect argue play.,2025-01-16
R11139,a0402eae-8,2.8,Neutral,Itself candidate yourself program voice century rest control money may agree less travel fast travel.,2023-03-20
R11140,a43cb849-0,3.6,Negative,Action song admit quite develop energy player establish management provide discussion skin leg three.,2022-05-12
R11141,02677b73-a,3.7,Positive,Throw scene since something attention you social claim heart course summer join consumer cold personal.,2022-07-30
R11142,e8912e43-f,1.4,Positive,Policy research easy argue establish in finally speech bar natural more.,2024-05-05
R11143,d86e87d5-2,3.4,Positive,Yeah walk himself science the wind difficult leader American process politics.,2024-09-07
R11144,006af1cb-5,2.4,Negative,Language movement break accept rock kind somebody something protect without particular.,2023-11-14
R11145,cffd9be5-1,4.7,Positive,Compare each environment always president change because next address she four physical when keep election while.,2022-08-15
R11146,78c39f9c-d,1.4,Negative,Here market first foreign air customer parent church any.,2024-09-04
R11147,2292d634-2,1.9,Negative,Mean exist size bit mother suggest chair college indeed commercial form begin enough best.,2023-02-03
R11148,521b9ccd-2,1.6,Positive,Official month wait benefit career animal heavy discover experience program single pull.,2025-03-21
R11149,417a0e75-2,4.9,Positive,Message several cut eat work difference agree off fine huge direction kid.,2024-07-24
R11150,9cc30e82-1,2.8,Neutral,Toward responsibility ability son despite pressure factor trouble sister worry red say theory concern week minute.,2023-11-27
R11151,dbfce9a7-f,4.4,Neutral,Board happy high fine political relate feel garden series interest recently kitchen.,2025-08-18
R11152,b3fbf75d-1,4.0,Neutral,Bar girl may quality mind situation represent certainly or.,2025-06-23
R11153,da7ad00d-5,2.9,Negative,Evening author these mention recently control option century claim.,2025-03-26
R11154,a5a8327e-e,1.6,Neutral,Level wide reduce should full reflect cup eight fall there.,2025-12-14
R11155,4ac8b0e9-c,3.3,Neutral,Lawyer put develop staff white Republican well reality culture quickly floor executive.,2023-06-16
R11156,60c9f13c-a,3.5,Neutral,Her nice I outside drop card very able pay case detail future behind building.,2022-12-27
R11157,c69582ce-6,1.1,Neutral,Will watch dark by campaign trial them learn become size the person somebody suffer evidence.,2022-02-16
R11158,fb22dcc0-f,1.3,Negative,Push heart author spend say best easy financial head involve write.,2023-02-24
R11159,7c4c0f31-1,4.8,Negative,Read card growth if eye mention impact debate sometimes.,2023-01-08
R11160,8474ab2c-9,1.6,Positive,Fear word ever another year development his next career various cultural.,2025-10-04
R11161,e78e00aa-3,3.4,Neutral,Play whom rule boy watch picture series piece meet day five let great.,2022-02-13
R11162,b4d77f78-8,3.7,Positive,Popular quality on down trouble others long dog people reduce option significant experience.,2025-11-04
R11163,4a0f76eb-9,1.7,Positive,Myself full pick young outside wait finish throw order know foot.,2022-02-28
R11164,1a61ec84-e,1.5,Positive,Grow eye technology difficult thought more the bed by number others at.,2024-04-09
R11165,fe7b8216-a,1.1,Negative,Population purpose back human sign director everything site fall model last those social service.,2022-11-23
R11166,52102261-3,4.7,Neutral,Bad finally claim build discussion night probably.,2025-08-16
R11167,30e0b643-6,2.2,Negative,Threat phone western daughter service training industry knowledge challenge career attack modern.,2024-06-20
R11168,1075f645-d,1.3,Positive,Future occur special behavior alone stand each than.,2025-11-06
R11169,744d9ab5-d,4.6,Positive,Democrat view interest growth network paper bar reality very speak special mother around.,2023-03-20
R11170,81a48b51-1,4.8,Negative,Glass traditional bar shake hospital safe protect water.,2023-09-21
R11171,750f6df7-b,4.2,Positive,Provide imagine hit resource stage kind wall your art particularly agency consumer bill scene reduce.,2024-07-11
R11172,95674567-e,1.9,Positive,Thousand close begin believe tell soon democratic purpose debate remain American.,
R11173,5e7ac4f9-1,3.5,Neutral,Western in we within house class throw station pick exist room benefit tonight trial thank hair.,2024-09-03
R11174,d500fab8-2,3.7,Neutral,City almost onto skin protect center health every want but ahead.,2023-02-10
R11175,dbf8edf5-e,3.2,Positive,Ability whatever behind personal real through first far tree first anyone.,2023-03-31
R11176,abf57f5c-d,2.5,Positive,Company agree there result take dark set music marriage bit.,2023-02-09
R11177,f179721c-6,4.6,Positive,Sing specific according personal effect eat actually rule place issue hair.,2024-09-17
R11178,9da8d3b2-2,1.4,Positive,Much fund head growth sea ready onto doctor manager six guess.,2022-12-09
R11179,0465ae69-7,2.2,Negative,Name wife example care she notice behind short team skill sense feel.,2025-06-08
R11180,92ecba12-c,1.1,Negative,Success interview budget young tonight week he mean write candidate hear stage bar.,2025-11-27
R11181,a7a69188-4,3.9,Negative,Usually report mean become front get hope Democrat bank born.,2025-06-09
R11182,383fc162-e,2.6,Positive,Recent wife determine election letter like put other year under week about long.,2024-03-20
R11183,bbaf1bf3-6,2.6,Neutral,Talk loss shake call board also test maintain last.,2023-02-05
R11184,ef1177f5-1,2.7,Neutral,Activity candidate run around wife realize yeah more these clearly consider send travel.,2025-10-20
R11185,4fb65be4-6,4.6,Negative,Appear collection development thank audience I morning peace moment on.,2023-07-30
R11186,6fdb0e11-9,4.2,Negative,Today instead long owner professional child lot.,2023-05-20
R11187,b5cd1bd6-f,1.0,Positive,Method receive none since management new rock radio notice learn teach room general case seek.,2023-08-16
R11188,855ab04b-c,1.6,Neutral,Form special forward type memory national may writer right maintain tree big.,2026-01-30
R11189,05d87132-f,3.7,Positive,Where family data Republican fire happen thing total work road administration table laugh food education together.,2023-12-16
R11190,fdc8f1f8-8,3.8,Neutral,Garden mission threat ball glass series second conference such food add spend.,2024-04-14
R11191,9ab3def4-2,3.0,Positive,When admit near those point board let away center at investment support employee order clear house.,2024-10-24
R11192,aeb8da80-8,2.9,Negative,Decide respond various light difference goal Democrat travel staff glass much worker.,2022-03-14
R11193,87836abf-0,2.2,Neutral,Sense enjoy require support great similar would forget technology man national kind raise play.,2023-11-05
R11194,c291447a-a,3.1,,Increase arm cell expect TV summer role old party page today gas.,2025-04-14
R11195,fc927c67-4,4.4,Neutral,Result theory road place because sort indicate themselves two country nature charge stage six off.,2022-02-23
R11196,715a8fb6-c,1.7,Neutral,Situation career wrong program could involve front them operation.,2022-06-26
R11197,71de53bc-b,1.3,Negative,During cover resource help determine model nation vote condition after film number support.,2025-10-26
R11198,7e597ad9-c,2.9,Neutral,Executive general such out help group go not woman group degree magazine which study receive.,2025-11-07
R11199,1f6381e7-5,3.7,Neutral,Line throughout great debate drop scientist the whom language free true history back history true.,2025-09-15
R11200,3606dcd2-1,4.9,Negative,Cold talk policy material spring party ability me voice coach attention adult usually fact stop.,2022-02-25
R11201,87fd68d9-1,4.7,Negative,Real so beat TV wonder first history great business.,2023-10-29
R11202,521a96b4-8,4.9,Negative,American collection move successful away attention agree suffer.,2023-03-15
R11203,a0b8b1ae-f,2.1,Negative,Skin perform author maybe whether wrong gas term single.,2024-09-19
R11204,e5e8855a-f,2.7,Negative,Executive positive ago of relationship environment far far identify.,2022-05-09
R11205,c71720d7-e,3.4,Neutral,Reason measure middle exactly size range assume threat foreign personal peace.,2025-02-11
R11206,3a32bf96-e,2.4,Neutral,Drug medical together writer leave news order officer large yes just difficult.,2025-12-31
R11207,15f1038c-f,4.1,Negative,Fact reach spend four share to consider boy owner name available station risk thus remember.,2025-06-25
R11208,96ceacdb-a,2.2,Positive,Pm identify top box drop morning hand instead sign series.,2023-11-02
R11209,f2f6ebd1-5,1.5,Positive,Service number significant build party of heart happy sound cup hit.,2024-05-30
R11210,cf69b26d-1,1.4,Neutral,Election second people whatever minute a dinner staff discuss art three defense.,2024-05-26
R11211,dc002eb7-4,3.5,Neutral,Exactly church both program want child machine down can painting serious action claim much police.,2025-01-06
R11212,e22b9e94-8,1.1,Negative,Happen how reach high watch later know tell away.,2023-09-12
R11213,d4c2efc0-5,3.9,Positive,Poor hard despite democratic low whole thus so off service song yes or sister.,2025-12-28
R11214,ef8f2e28-6,4.1,Positive,Likely too reflect out month store discussion.,2023-03-09
R11215,f8b94102-f,2.4,Positive,Deep everybody firm spring purpose range wonder identify vote modern walk feel build economic night.,2024-12-21
R11216,f7039e85-e,2.0,Positive,Certain meet director according something official manager likely financial sit dinner page cover assume.,2023-02-11
